"ID","Predict"
"493","Bar Removal of Individuals whom Dream and Grow our Economy Act or the BrIDGE Act "
"494","Veterans' Health Care Eligibility Reform Act of 1994 - Amends title X"
"495","Preventing Iran's Access to United States Dollars Act of 2016 This bill amends"
"496","Internal IRS Audit Systems Prevention Act - Directs the Internal Revenue Service (IRS) to"
"497","Hurricane Katrina Employment and Training Assistance Act - Authorizes the Secretary of Labor"
"498","Child Deserves a Family Act - Authorizes the Secretary of the Treasury"
"499","Military Disorders and the Workplace-Low Back and Upper Extremities. Require"
"500","Windfall Oil Profits For Heating Assistance Act of 2000 - Amends the Internal Revenue"
"501","Independent Fannie Mae and Freddie Mac Investigative Commission Act - Establishes the"
"502","Broadband Internet Regulatory Relief Act of 2000 - Amends the Communications Act of 1934"
"503","Health Insurance Affordability and Equity Act of 1999 - Amends the Internal Revenue"
"504","Comunity Health Improvement Councils Act of 2010 - Amends the Public Health Service Act"
"505","Broadband Regulatory Parity Act of 2002 - Amends the Communications Act of 1934"
"506","Water Quality Protection and Job Creation Act of 2017 This bill amends the Federal Water Pollution Control"
"507","Financial Privacy and National Security Enhancement Act - Establishes the Federal Commission on Financial Privacy"
"508","Stop the Misuse of ITINs Act of 2007 - Amends the Internal Revenue"
"509","Amends the Sault Tribe for transfer to the United States to be held within the"
"510","Military Savings Act of 2012 - Directs the Undersecretary of Defense (Comp"
"511","Domestic Violence Screening and Treatment Act of 2002 - Amends title II (Medicare"
"512","Rural Law Enforcement Act of 1997 - Establishes the National Center for Rural Law Enforcement ("
"513","immigration immigration Detainee Basic Medical Care Act of 2008 - Directs the Secretary of Homeland"
"514","Spring Mountain Exchange Act of 1998 - Directs the Secretary of the Interior to convey to"
"515","National Cheese Exchange Oversight and Improvement Act of 1997 - Amends the Commod"
"516","Criminal Infrastructure Protection Act or the CIPA - Amends the Homeland Security Act of 2002"
"517","Amends title XVIII (Medicare) of the Social Security Act to require"
"518","Pay Stub Disclosure Act - Amends the Fair Labor Standards Act of 1938 to require"
"519","Social Science Saves Species Act of 2002 - Amends the Endangered"
"520","Health Care Fraud Prosecution Act of 1993 - Amends the Federal criminal code"
"521","National Bipartisan Commission on the Future of Medicare Act of 1997 - Establishes the National"
"522","National Labor Relations Reorganization Act of 2011 - Amends the National Labor Relations Board"
"523","Guantanamo Bay Detention Facility Safe Closure Act of 2009 - Authorize"
"524","Rural Energy for America Act of 2006 - Amends the Farm Security and Rural Investment Act"
"525","Commission to Study the Federal Statistical System Act of 1996 - Establishes the Federal "
"526","Affordable Vocational and Collegiate Education (SAVE) Act - Amends"
"527","Amends the Internal Revenue Code to authorize the Treasury to: (1) increase taxes received to the"
"528","Endment Improvement Timber Contract Extension Act of 1996 - Amends the Tongass Timber"
"529","Legal IRA Act - Amends the Internal Revenue Code to allow the distribution of distribution"
"530","Fair Accountability and Innovative Research Drug Pricing Act of 2016 This bill amends the Public Health Service"
"531","Patient Relief Promotion Act of 2000 - Amends the Public Health Service Act to direct the"
"532","Drug Smog Reduction Act of 1998 - Amends the Clean Air Act to require"
"533","Navajo Nation Higher Education Act of 2004 - Authorizes the Department of the Interior"
"534","Federal Asthma Assessment and State Tracking Act of 2002 - Amends title"
"535","Treat and Reduce Obesity Act of 2017 This bill amends title X"
"536","Computer Crime Enforcement Act - Directs the Office of Justice Programs to make a grant"
"537","Healthy Free Mothers and Babies Act of 2006 - Amends title II (Medic"
"538","Amends the Internal Revenue Act to authorize the Secretary of the Interior to authorize and provide funding"
"539","21st Century Global Health Technology Act - Authorizes the Secretary of Health and Human"
"540","Minim Tax Reform Act of 1993 - Amends the Internal Revenue Code to: (1)"
"541","Anti-terrorism Information Sharing Is Strength Act - Amends the USA PATRIOT"
"542","Amends the Lobbying Disclosure Act of 1995 to require the Secretary of the Senate and"
"543","Border Patrol Pay Reform Act of 2013 - Amends the Federal Border Patrol agent to:"
"544","Direct Check for Education Act - Directs the Secretary of Education to make direct awards to local"
"545","Indian Employment and Training Improvement Act of 1997 - Amends the Indian Employment. Training and"
"546","Credit Creation and Energy Efficiency Act - Amends the Energy Policy Act of 2005 to require"
"547","Junior Duck Stamp Conservation and Design Program Act of 1994 - Authorizes the Secretary of the"
"548","Russian Weapons Embargo Act of 2014 - Authorizes the President to submit to"
"549","Transparency as Judgment Payments Act of 2011 - Amends Federal"
"550","Amends the Vice President to: (1) increase the rate of pay for positions of the District"
"551","Amends the Higher Education Act of 1965 to authorize the Secretary of Education to study modeling and"
"552","Building Bridges and Transforming Resentment and Unfairness to Support and Trust for Municipal"
"553","Personal Incentive Education Act of 2002 - Directs the Secretary of Education to make payments"
"554","Amends the Harmonized Tariff Schedule of the United States to revise the exemption"
"555","Amends the Joint Resolution introduced by any Member of Congress (DBA) to exercise the"
"556","Federal Aviation Administration Research. Engineering. and Development Act of 2002 - Amends Federal Aviation"
"557","Fort Sumner Project Title Conveyance Act - Authorizes the Secretary of the"
"558","Voluntary Adoption Protection Act - Amends the Indian Child Welfare Act of 1978"
"559","Deepbie Smith Act - Amends the Violent Crime Control and Law Enforcement Act"
"560","Gila Bend Indian Reservation Lands Replacement Clarification Act - Amends the Indian Gaming"
"561","Public Retiree's Investment Act of 2009 - Authorizes the Secretary of the"
"562","Family Entertainment Protection Act - Directs the Entertainment Software Ratings Board to any individual who Has"
"563","Campus Fire Safety Right to Know Act - Amends the Higher Education Act of 1965"
"564","Metropolitan Hospitalization Services Integrity Act of 1997 - Amends title XVIII"
"565","Amends Federal criminal code to authorize the Secretary of Commerce and Commerce. and related agencies."
"566","Veterans Protection Act of 2014 - Amends the National Defense Authorization Act for Fiscal Year"
"567","Requires the seller establishes by written documentation that the seller are the owner."
"568","Investment for Tomorrow's Schools Act of 2014 - Authorizes the Secretary of the Treasury"
"569","Amends the Robert T. Stafford Disaster Relief and Emergency Assistance Act to authorize the Director of"
"570","Clear Creek National Recreation Area and Conservation Act - Establishes the Clear Creek National Recreation Area"
"571","Consumer and Retail Sales Stimulus Act of 2001 - Directs the Secretary of the"
"572","Territorial Economic Growth and Recovery Act of 2016 This bill amends the Internal Revenue Code to"
"573","Homeland Security Information Sharing Partnerships Act of 2006 - Amends the Homeland Security"
"574","National All Schedules Prescription Electronic Reporting Reauthorization Act of 2010 - Amend"
"575","Amends the Internal Revenue Code to allow the cost-of-living adjustment for any calendar"
"576","Amends the Alaska National Interest Lands Conservation Act to require the Secretary of Agriculture to prohibit"
"577","Communities Job Training and Investment Act of 1993 - Directs the Secretary of Labor to provide grants"
"578","Utility Recovery and Growth Act - Amends the Internal Revenue Code to allow the bond extended"
"579","Export Promotion Enhancement Act of 2008 - Amends the Export Enhancement Act of 1988"
"580","Holocaust Accountability of Insurance Measure - Authorizes the State to establish requirements on insurers"
"581","Conter Protection and Choice Act - Amends the Truth to prohibit the Director of the"
"582","Access to Quality Diabetes Education Act of 2013 - Amends title II (Medicare)"
"583","National Spaceport Act - Establishes the National Spaceport Office to: (1) administer the"
"584","Hudson-Fulton-Champlain Commemoration Commission Act of 2002 - Establish"
"585","TraDe Adjustment Assistance Reform Act of 1998 - Amends the Trade Act of 1974"
"586","Consumer Financial Protection Commission Act of 2013 - Amends the Consumer Financial Protection Act of 2010"
"587","Boundary Waters Canoe Area Wilderness Accessibility and Partnership Act of 1996"
"588","opioid Addiction Treatment Modernization Act - Amends the Controlled Substances Act"
"589","Delphi Pensions Restoration Act of 2012 - Amends the Emergency Economic Stabilization Act"
"590","Sudan."
"591","Establishes the National Academie of Space for the instruction and preparation of selected individuals for service in"
"592","Veterans Traumatic Brain Injury Treatment Act of 2007 - Amends the Federal criminal code to"
"593","Directs the Secretary of the Interior to the Secretary of Agriculture to the Secretary of Agriculture for continued"
"594","Office of Government Ethics Authorization Act of 1996 - Amends the Ethics of Government Ethics"
"595","Hermosa Creek Watershed Protection Act of 2012 - Authorizes the Secretary of Agriculture"
"596","Nuclear Non-Proliferation Act of 2009 - Directs the Secretary of Energy to develop"
"597","High School Data Transparency Act of 2011 - Amends the Elementary and Secondary Education"
"598","Intermodal Equipment Safety and Responsibility Act of 2003 - Amends the Federal Motor Carrier"
"599","equitable and Commensurate with that provided for other mental illnesses; (2) provide sufficient financial protection"
"600","Recapture Excess Profits and Investing Roads (REPAIR)"
"601","Transportation Efficiency Act - Directs the President to establish a National Intermodal Transportation Planning Task"
"602","Building Jobs Back to America: Strategic Manufacturing & Job Repatriation Act - Direct"
"603","National Drought Policy Act of 1997 - Establishes the National Drought Policy"
"604","Military Eye Trauma Treatment Act of 2007 - Amends the Federal criminal code to establish"
"605","Fighting Veterans Back to Work Act of 2011 - Amends the Internal Revenue Code to allow"
"606","Indian Trust Asset and Trust Fund Management and Reform Act of 2002 - Amends the American"
"607","Amends the Securities Act of 1933 to authorize the Commission First Issues to compel"
"608","400 Years of African-American History Commission Act - Establishes the 400 Years of African"
"609","Preventive Medicine and Public Health Training Act - Amends the Public Health Service Act"
"610","Medicare Fracture Prevention and Osteoporosis Testing Act of 2007 -"
"611","Trouble Certain Tax Code Replacement Act - Establishes the Internal Revenue Code of 1986 to establish"
"612","Equal Access to Medicare Options Act of 2009 - Amends title II (Medicare)"
"613","Public School Emergency Relief Act - Directs the Secretary of Education to provide emergency impact aid due"
"614","Commission on catastrophic Disaster Risk and Insurance Act of 2006 - Establishes"
"615","Amends Federal criminal code to prohibit distracted driving if a State does not meet the"
"616","Stopillegal Reentry Act orKate's Law - Amends the"
"617","GST Processing Improvement Act of 2015 This bill amends the Veterans Access. Choice. and Accountability"
"618","Safe the Revolving Door Act of 2010 - Amends the Federal Election Campaign Act"
"619","Hydroelectric Licensing Process Improvement Act of 1998 - Amends the Federal"
"620","Amends the Interior to establish a national biological data center to collect nonhuman biological data"
"621","ecuring America's Facilities. Equipment and Rail: Taking Responsibility for American National Securitya Transit"
"622","Good Samaritan Charitable Physicians' Services Act of 2018 This bill amends"
"623","Health Care Relief Act of 2007 - Amends the Internal Revenue Code to allow the taxpayer"
"624","Women in Trauma Act of 2002 - Amends the Public Health Service Act to authorize"
"625","Homebuyer Tax Credit Improvement Act of 2009 - Amends the Internal Revenue Code to"
"626","Fighting Russian Corruption Act - Amends the State Department Basic Authorities Act of 1956 to"
"627","Citizens Right to Know Act of 2010 - Amends the Securities Exchange Act of 1934 to"
"628","Civil Amnesty and Relief Act - Directs the Immigration and Nationality Act to"
"629","Fair International Labor Standards as Trade and Investment Act of 2001 - Authorizes the Secretary of"
"630","United States Army Commemorative Coin Act of 2008 - Directs the Secretary of the Treasury"
"631","Patient Access to Disposable Medical Technology Act of 2015 This bill amends title XV"
"632","Farm-to-Fuel Investment Act of 2007 - Amends the Farm"
"633","Gulf Security and Iran Sanctions Enforcement Act - Directs the Secretary of the Interior to"
"634","Endcockment on Military Bases Prevention Act - Amends the Endangered "
"635","Northwest Atlantic Fisheries Convention Act of 1995 - Directs the Secretary of the Interior to "
"636","state PTV Access Act of 2009 - Amends the Communications Act of 1934 to require"
"637","Equal Employment Opportunity Restoration Act of 2012 - Amends the Civil Rights Act of 1964 to"
"638","Health Insurance Affordability and Equity Act of 2001 - Amends the Internal Revenue"
"639","MoneyLaundering Prevention Act of 1999 - Amends the Federal Deposit Insurance Act to"
"640","Highway Fairness and Reform Act of 2009 - Amends Federal-aid highway program"
"641","Criminal Citizens Against Marketing Scams Act of 1993 - Amends the Federal law"
"642","Taxd Higher Education Extension Act of 2007 - Amends the Higher Education Extension Act of"
"643","Energy Savings Through Public- Private Partnerships Act of 2014 - Amends the National"
"644","Childrens' Internet Protection Act - Amends the Communications Act of 1934 to require"
"645","Higher Education Affordability and Fairness Act - Amends the Internal Revenue Code"
"646","National Science Education Tax Incentive for Businesses Act of 2007 - Amends the Internal"
"647","Amends Federal criminal code to authorize the Secretary of Veterans Affairs (VA) to permit the"
"648","Administrative Simplification Compliance Act - Directs the Secretary of Health and Human Services (HHS"
"649","Autofill Act of 2015 This bill amends the Internal Revenue Code to establish a program under"
"650","National Treatment of Banking Act of 1994 - Amends the International Banking Act of 1978 to"
"651","Notch Fairness Act of 1998 - Amends title II (Temporary Insurance"
"652","Intergovernmental Law Enforcement Information Sharing Act of 2001 - Amends Federal law enforcement agencies to"
"653","Prevention Human Rights By Ending Israeli MilitaryDetention of Palestinian Children Act - Directs the"
"654","Mobile Workforce State Income Tax Fairness and Simplification Act - Directs the Secretary of"
"655","Young Protection From Tobacco Addiction Act of 1996 - Directs the District courts of"
"656","Federal Financial Management Improvement Act of 1996 - Directs the Federal Federal Accounting Standards Advisory Board"
"657","American Health Security Partnership Act of 1995 - Directs the Secretary of Health and Human Services ("
"658","Federal Protection Act of 2005 - Amends the Public Health Service Act to require the Secretary"
"659","Opal Creek Forest Preserve Act of 1994 - Establishes the Opal Creek"
"660","Immigration Labor Policy Review Act - Establishes the High Level Commission on immigrants TÜmer"
"661","Elect Reliability Act of 2004 - Amends the Federal Power Act to require"
"662","Railpassenger Disaster Family Assistance Act of 2001 - Amends Federal law to require"
"663","Warren Weinstein Hostage Rescue Act - Amends the National Security Act of 1947"
"664","Small Business Awareness Act of 2009 - Amends the Emergency Economic Stabilization Act of"
"665","World Tuberculosis Control Act of 2002 - Directs the World Health Organization"
"666","Kansas Road Land Exchange Act - Directs the Secretary of the Interior to convey to the Secretary"
"667","Amends the Internal Revenue Code to: (1) repeal the tax tax for tax and tax tax"
"668","Upper Housatonic Valley National Heritage Area Act - Establishes the Upper Hous"
"669","Amends the Harmonized Tariff Schedule of the United States to modify the Harmonized Tarif"
"670","Safe Big Oil Tax loopholes Act - Directs the President and Administration to be "
"671","Family Caregiver Support and Protection Act of 1996 - Amends title II (Medic"
"672","Veterans Serving Veterans Act of 2018 - Amends the VA Choice and Quality Employment Act ("
"673","White House Quadrennial Small Business Summit Act of 2001 - Directs the Small Business Administration"
"674","Budget Surplus Dividend Act of 1998 - Amends the Internal Revenue Code to allow"
"675","Personal Explosives Background Checks Requirement Act - Amends the Federal"
"676","imization Now Act of 1993 - Requires the entitlement to provide theimm"
"677","Amends the Food. Conservation. and Energy Act of 2008 to direct the Secretary of Agriculture"
"678","Hire Just One Act of 2013 - Amends the Internal Revenue Code to allow the"
"679","Amends the Internal Revenue Code to increase the exclusion for gain from certain small business stock"
"680","Medicare Telemedicine and Medical Informatics Demonstration Act of 1996 - Direct"
"681","Highway Infrastructure Privatization Act - Amends the Internal Revenue Code to: (1) elect elect"
"682","Money Control Act of 2004 - Amends the Balanced Budget and Emergency Deficit"
"683","Keep Student Loans Affordable Act of 2013 - Amends the Higher Education Act of 1965"
"684","National Telecommuting and Air Quality Act - Directs the Secretary of Transportation to make"
"685","Cyber Preparedness Act of 2016 This bill amends the Homeland Security Act of 2002 to authorize"
"686","Natural Gas Act of 2005 - Amends the Natural Gas Act to authorize the Secretary of"
"687","Maritime Administration Authorization Act for Fiscal Years 2000 and 2001 - Amends the Merchant Marine"
"688","Hazard No Harm Act of 2015 This bill amends the Federal criminal code to require the Secretary"
"689","International Fund for Israeli- Palestinian Peace Authorization Act of 2017 This bill authorizes the President to"
"690","Emergency 2.0 Act of 2010 - Amends the Communications Act of 1934 to require the Commission"
"691","Amends title IV (Tempory Debt Limits Reached.) Am"
"692","Medicare Academic Anesthesiology and CRNA Payment Improvement Act of 2006 - Am"
"693","Health Maintenance Organization (HMO Guaranty Act of 2000 - Establishes the"
"694","Veterans' Access to Child Care Act - Amends the Federal criminal code to require the"
"695","Amends the National Commission on Terrorist Attacks Upon the United States (spec"
"696","Flint Hills Preservation Act - Amends the Clean Air Act to require the Administrator to exclude"
"697","Federal Agency Anti-Lobbying Act - Amends Federal law to prohibit"
"698","Public Good IRA Rollover Act of 2009 - Amends the Internal Revenue Code to"
"699","Mercury-Safe Seafood Act of 2001 - Amends the Federal Food."
"700","Polk and Fire Station Modernization Act of 2008 - Amends the Internal Revenue Code to"
"701","Cyber Security Information Act - Authorizes the President on January 7. 2000."
"702","Preserving Patient Access to Aspatient Rehabilitation Hospitals Act of 2005 - Directs the"
"703","Amends the President of the Senate to: (1) conduct the President of the Multinational Force"
"704","Accelating Biomedical Research Act - Amends the Balanced Budget and Emergency De"
"705","Techology Investment Incentive Act of 2003 - Amends the Internal Revenue Code to"
"706","Directs the Secretary of Energy to establish and carry out a program to award grants to each"
"707","Solar Stimulus for Job Creation and Energy Independence Act of 2009 - Amends"
"708","Workforce Training Enhancement Act of 2016 This bill amends the Trade Act of 1974 to require"
"709","Military Survivor Benefits Improvement Act of 2003 - Amends the Federal criminal code to"
"710","Right of Passage Community Service Act - Amends the National and Community Service Act of"
"711","Market Based Manufacturing Inccentives Act of 2011 - Amends the Internal Revenue Code to"
"712","Class Safety Act of 1993 - Directs the Secretary of Education to make grants to local educational"
"713","United Foreign Competition Act of 2007 - Amends the Tariff Act of 1930 to require"
"714","Health Care Liability Reform Act - Authorizes the manufacturer of a prescription drug or"
"715","Unishackling Students to Lead. Excel. Act. Develop. and Serve Act of 2012"
"716","Biobased Energy Incentive Act of 2002 - Amends the Biomass Research"
"717","Mayflower Commemorative Coin Act - Directs the Secretary of the Treasury to mint and"
"718","Nuclear Non-Proliferation Policy Act of 1993 - Directs the Secretary of the Treasury"
"719","Sexual Cell Research Enhancement Act of 2008 - Amends the Public Health Service Act to"
"720","Energy Price and Economic Stability Act of 2001 - Directs the Federal Energy Regulatory Commission"
"721","Work Force Enhancement for Technology Transfer Act - Directs the Secretary of Commerce to direct regional"
"722","Cape Town Treaty Implementation Act of 2004 - Amends the Federal Aviation Administration ("
"723","Secure Protections for the Incjured from Limitations on Liability Act - Amend"
"724","unemployment Assistance Act of 2009 - Amends the Internal Revenue Code to allow the taxpayer to"
"725","1863 Gettysburg Campaign Act - Directs the Secretary of the Treasury to mint and"
"726","New England Wilderness Act of 2006 - Directs the Secretary of Agriculture to file "
"727","Amends the Internal Revenue Code to allow the average international price of crude oil for any 4-"
"728","Rightw Carnegie Public Libraries Act - Amends the Library Services and Technology Act to authorize"
"729","Environmental Justice Act of 1999 - Directs the Administrator of the Department of Health and Human Services"
"730","psychiatrist Kevlar Act of 2006 - Directs the Secretary of Defense to develop and"
"731","Blunt Reservoir and Pierre Canal Land Conveyance Act of 2006 -"
"732","Amends the Agricultural Act of 1949 to authorize the Secretary of Agriculture to prohibit the Secretary"
"733","Emmigrant Wilderness Historical Use Preservation Act - Directs the Secretary of Agriculture to"
"734","Artists' Contribution to American Heritage Act of 1999 - Amends the Internal"
"735","Extended Unemployment Compensation Act of 2001 - Directs the Secretary of Labor (DOD)"
"736","Superfund Research. Development. and Demonstration Act of 1999 - Amend"
"737","Amends the Balanced Budget and Emergency Deficit Control Act of 1985 to be implemented"
"738","Trucking Industry Regulatory Reform Act of 1994 - Amends the Federal criminal code"
"739","African Free Trade Initiative Act - Amends the African Growth and Opportunity Act to authorize the"
"740","Diamond-Blackfan Anemia Research and Care Act - Amends the Public Health"
"741","Amends Federal law to prohibit the Secretary of Defense to prescribe regulations to ensure that a"
"742","Amends the Solid Waste Disposal Act to direct the Administrator of the United States to"
"743","Economic Fairness for Seniors Act - Amends title II (Medicare) of"
"744","Combat Proliferation of Weapons of Mass Destruction Act of 1996 - Establishes"
"745","Civilence Gideon Full Access to Justice Act or the Gideon Act - Am"
"746","Kids First Research Act of 2013 - Amends the Internal Revenue Code to: (1) provide"
"747","Reliable Officers. Technology. Education. Community Prosecutors. and Traininga"
"748","Amends the Elementary and Secondary Education Act of 1965 to authorize the Secretary of Education to make"
"749","Citizenship Promotion Act of 1996 - Establishes the National Advisory Board on Citizenship"
"750","Colombian Temporary Protected Status Act of 2002 - Directs the"
"751","State Counterdrug Training Center. Johnston. Iowa; and (2) the National Guard counterd"
"752","Taxpayers Right to Know Act - Requires each agency to: (1) identify"
"753","Amends the Carl D. Perkins Vocational and Technical Education Act of 1998 to"
"754","College Construction Loan Insurance Association Privatization Act of 1995 - Directs the Corporation to: (1)"
"755","Non Native Predator Fish Removal Pilot Program - Directs the Secretary of Commerce and"
"756","Shirley A. Chisholm United States-Caribbean Educational Exchange"
"757","Veterans TRICARE Choice Act - Amends the Internal Revenue Code to allow the individual"
"758","Screen Screen Screen Screen Screen Screen Screen Screen Screen Screen Screen Screen Screen Screen Screen Screen Screen Screen Screen"
"759","American Worker Mobility Act of 2014 - Authorizes the Secretary of Labor to grant "
"760","Upporting aprèsschool STEM Act - Directs the Director of the National Science Foundation ("
"761","Internet Freedom and Broadband Deployment Act of 1999 - Amends the Communications"
"762","Universal Access to Affordable Insurance for ALL Americans Act of 2004 - Amends Federal law to"
"763","Native American Commercial Driving Training and Technical Assistance Act - Authorizes the Secretary of Labor to"
"764","Home Caregiver Assessment Resources and Education Act or the Indian Health Service Act - Amend"
"765","Natural Gas Safety and Security Act of 2005 - Amends the Natural Gas Act to require"
"766","Prescription Drug Labeling Promotion Act of 2012 - Directs the Secretary of Health and Human"
"767","Religious Liberty and Charitable Donation Protection Act of 1997 - Amends the Internal"
"768","Clean Air and Water Preservation Act of 2001 - Amends the Clean Air Act to prohibit"
"769","Building Commission on Energy Policy Act of 2013 - Establishes the Federal of Energy Organization Act"
"770","Home-Based Health Services Training and Employment Act of 2012 - Amends the United States"
"771","Federal Credit Cost Reduction Act of 1994 - Amends the Federal Credit Reform Act of"
"772","Federal Physicians Comparability Allowance Amendments of 2000 - Amends the Federal Physician"
"773","Amends the Caribbean Basin Economic Recovery Act to require the United States Trade Representative (TO"
"774","Amends the Internal Revenue Code to prohibit the taxacable persons for self-deal"
"775","Syrian War Crimes Accountability Act of 2014 - Directs the Secretary of State to submit"
"776","Dymus Abuse Prevention Act of 2016 This bill amends the Federal Food. Drug. and"
"777","Rail Infrastructure Financing Improvement Act - Amends the Railroad Revitalization and "
"778","Veterans Life Insurance Opportunity Act of 1998 - Directs the Secretary of Veterans Affairs (VA)"
"779","Senior Executive Service Diversity Assurance Act of 2009 - Directs the Director of the Office of"
"780","Mortgage Insurance Fairness Act - Amends the Internal Revenue Code to allow the taxpayer for"
"781","Fighting Integrated with Teaching Kids Act or theFIT Kids Act - Directs the Secretary of"
"782","Child Care Quality Incentive Act of 1999 - Amends the Child Care and Development"
"783","Child Care Access and Refundability Expansion Act or theChild "
"784","Air Cargo Security Act - Amends Federal code to authorize the Under Secretary of Transportation"
"785","Social Universal Healthcare Act of 2009 - Directs the Director of the Office of Personnel Management"
"786","Prevention People With Pre-Existing Conditions Act of 2014 - Directs each state to"
"787","Medicare Part D Improvement Act of 2007 - Amends title XVIII (Medic"
"788","Restore Opportunity. Strengthen. and Improve the Economy Act - Authorizes the Congress"
"789","Customer Access to Travel Information Act - Establishes the National Commission to Ensure Consumer Information"
"790","Fishery Management Plans to establish individual Quota Systems. Requires the Secretary"
"791","International Rule of Law and Antiterrorism Act of 2003 - Directs the President to transmit to"
"792","Rural Corridor Study Act - Establishes the Rim of the Valley Corrid"
"793","United States Grain Standards Act Reauthorization Act of 2015 This bill amends the United States"
"794","Amends the Immigration and Naturalization Service (FDA) to increase border investigative resources"
"795","Protectting Seniors' Medicare Choices from Obamacare Act of 2014 - Amends"
"796","Handygiene Assistance for Families of Infants and Toddlers Act of 2017 This"
"797","Block Access to North Korea Act of 2016 or thebanK Act of 2016 This bill direct"
"798","Education Department Civil Rights Transparency Act - Amends the Department of Education Organization Act"
"799","Amends the Internal Revenue Act to authorize the Department of Homeland Security Appropriations Act"
"800","Name Matching for Enforcement and Security Act of 2001 - Directs the Secretary of State."
"801","Reigniting Opportunity for Asnovators Act - Amends the Higher Education Act"
"802","School Education and Anti- Crime Act of 1999 - Amends the 21st Century"
"803","Mare Jo Lawyer Spano Mesothelioma Patient Registry Act of 2015 This"
"804","Amends Federal law to authorize the Department of Defense to be available for the payment of costs"
"805","Handgun Trigger Safety Act of 2014 - Directs the Director of the National Institute of"
"806","Family Farmer Bankruptcy Clarification Act of 2013 - Amends Federal criminal"
"807","Amends the Energy Independence and Security Act of 2007 to direct the Secretary of Energy to:"
"808","Veterans Identity Protection Act - Establishes the Office of Veterans Identity Protection Claims. Re"
"809","Far Hemisphere Traveler Improvement Act of 2007 - Amends the Intellig"
"810","Endaging Mortgage Modifications Act of 2008 - Amends the Real Estate Settlement Procedure"
"811","Risk Reform Act of 2000 - Amends the Bretton Woods Agreements Act to"
"812","District of Columbia College Access Improvement Act of 2002 - Amends the District of Columbia College"
"813","American Hero Commission to provide guidelines establishing the size. weight. and other necessary restrictions to be"
"814","Workplace Fairness Act of 1996 - Directs the Secretary of Labor (FCC)"
"815","Fair Wage Act - Amends the Fair Labor Standards Act of 1938 to require the"
"816","congressional Openness Act - Directs the Secretary of the Senate to prescribe. to make available"
"817","Homeowners Empowerment and Protection Act of 1995 - Directs the Director of the"
"818","Healthy Health Disparities Act of 2017 This bill amends title XIX (Medic"
"819","Violent Juvenile Criminal Records Act of 1997 - Amends the Omnibus"
"820","Amends the Internal Revenue Code to allow the taxpayer to allow the credit for the taxable"
"821","Amends the Internal Revenue Code to allow the Secretary of Transportation to prescribe aviation tax rates for"
"822","International Gate Export Control Act of 2004 - Directs the Secretary of Commerce to approve the export"
"823","National Guard Investigations Transparency and Improvement Act of 2014 - Directs the Office of"
"824","Authorizes the Secretary of Defense to obligate and expend Cooperative Threat Reduction funds"
"825","Telephone Television and Radio Program Violence Reduction Act of 1993 - Directs the Federal Communications Commission"
"826","directs the Department of Commerce and the finalergebnis of the administrative reviews. including entries made on"
"827","Consumer Protection Act of 1997 - Amends the Federal Deposit Insurance Act to require the Federal"
"828","Chimney Rock National Monument Establishment Act - Establishes the Chimney Rock"
"829","Home Health Care Planning Improvement Act of 2007 - Amends title II (Medicare)"
"830","Amends the Internal Revenue Code to allow the taxpayer to make such credit for the credit for"
"831","Commission to Study the Potential Creation of a National Women's History Museum. Require"
"832","Graduation Really Achieves Dreams Act or the gaRAD Act - Re"
"833","Equal Advancement of Pay Act or the GAP Act - Amends the Fair Labor"
"834","Strengthening Community Safety Act of 2010 - Amends the Homeland Security Act of 2002"
"835","Working Families Tax Protection Act of 2012 - Amends the Economic Growth and Tax"
"836","Workers' Rights Principles for United States Businesses to establish principles on workers' rights for United"
"837","Bitk-th&gt; and (2) hire personnel and Purchase equipment to assist the enforcement"
"838","Academic and Reward Future Math and Science Teachers of America Act of 1998 - Amends"
"839","temporary IRA Distribution Suspension Act of 2008 - Directs the Internal"
"840","Gas Pump Access Act of 2016 This bill directs the President of the Treasury to provide accessibility to"
"841","Deccennial Census Improvement Act of 1997 - Directs the Bureau of the Bureau of"
"842","Amends the Intellectual Property Assembly of the Americas. Authorizes the President pro "
"843","Medicare Chronic Care Practice Research Network Act of 2007 - Directs the Secretary of Health and Human"
"844","Employees' Compensation Reform Act of 2011 - Amends the Social Security Act to require"
"845","Caribbean National Forest Wild and Scenic Rivers Act of 2002 - Amends the"
"846","Handling of Spent Nuclear Fuel Act of 1995 - Requires the President determine"
"847","multilingual Education and Technological Advancement Act of 2001 - Authorizes the Secretary of"
"848","Making Support for Missing and Exploited Children Act of 2017 This bill amends the Miss"
"849","Prevention Foundation Foundation for Investment in Microentrepreneurs Act of 1999 - Amends the "
"850","Contruction Subcontractors Payment Protection Enhancement Act of 1998 - Amends the Office"
"851","Basketball Financing and Franchise Relocation Act of 1999 - Amends the Federal Trade"
"852","Colonias Improvement Act of 2014 - Directs the Administrator of the Environmental Protection Agency ("
"853","Directs the Secretary of State to submit a report to the Congress and to the Secretaria"
"854","Tribal Connect Act of 2017 This bill amends the Communications Act of 1934 to require the library"
"855","Alzheimer's Act of 2008 or theLa Cura Act of 2008 or theLa Cura"
"856","Health Care Consumer Protection Act of 1995 - Directs the Secretary of Health and Human Services ("
"857","Fighting-Based Drug Treatment Enhancement Act - Amends the Public Health Service Act to"
"858","Small Business Reform Act of 2010 or the Not Too Small to Succeed in Business Act of"
